Sender ID,Max of Date Created,Recency,frequency,monetary,Average of Total Amount
3339,16/03/2022,756,37,9384.75,253.6418919
3353,08/12/2019,1585,5,906,181.2
3591,11/02/2022,789,3,185.99,61.99666667
3702,14/01/2019,1913,1,71.61,71.61
3707,06/03/2023,401,3,203.47,67.82333333
3854,11/08/2020,1338,2,100,50
3952,17/12/2019,1576,4,505.88,126.47
3965,06/03/2020,1496,1,100,100
3980,18/02/2024,52,60,14422.19,240.3698333
4013,27/12/2021,835,5,1102.95,220.59
4054,11/02/2022,789,2,301.98,150.99
4109,15/07/2022,635,5,854.45,170.89
4292,21/02/2019,1875,3,163.34,54.44666667
4303,22/10/2019,1632,5,1250,250
4382,04/11/2021,888,5,657.06,131.412
4413,28/07/2019,1718,7,1818.93,259.8471429
4451,07/04/2021,1099,1,252.99,252.99
4476,12/04/2020,1459,8,1163,145.375
4573,17/04/2023,359,1,150.79,150.79
4617,17/11/2019,1606,2,100,50
4642,03/03/2023,404,8,2058.98,257.3725
4692,22/01/2019,1905,1,223,223
4759,06/05/2020,1435,8,1708,213.5
4768,26/07/2019,1720,2,458.52,229.26
4887,11/02/2019,1885,1,55,55
4939,05/02/2020,1526,28,5369.28,191.76
4956,20/01/2024,81,34,8015.74,235.7570588
4974,21/01/2020,1541,2,400,200
5050,16/02/2020,1515,18,3890,216.1111111
5163,23/02/2023,412,44,7691.89,174.8156818
5278,28/01/2019,1899,1,180,180
5352,11/12/2020,1216,1,100,100
5466,30/03/2022,742,1,250.99,250.99
5563,09/12/2019,1584,18,4408,244.8888889
5595,31/05/2019,1776,1,104.26,104.26
5605,14/02/2020,1517,9,2103,233.6666667
5669,15/06/2022,665,1,100,100
5762,21/11/2021,871,29,5875.07,202.5886207
5768,19/08/2020,1330,1,203,203
5859,14/02/2024,56,39,7982.38,204.6764103
5865,03/05/2020,1438,1,85,85
5874,28/11/2019,1595,5,1050,210
5912,01/06/2019,1775,1,170,170
5924,05/10/2020,1283,1,261,261
5946,30/01/2019,1897,1,50,50
5951,06/05/2019,1801,2,220,110
5990,08/03/2020,1494,7,1106,158
6081,24/10/2019,1630,2,100,50
6089,07/05/2019,1800,12,1988,165.6666667
6109,28/03/2019,1840,2,380,190
6110,16/01/2024,85,50,13028.57,260.5714
6192,03/03/2019,1865,1,250,250
6283,16/02/2019,1880,1,200,200
6295,05/09/2020,1313,1,100,100
6300,30/01/2024,71,68,16628.28,244.5335294
6343,10/01/2021,1186,1,202.99,202.99
6344,04/09/2019,1680,3,450,150
6365,01/03/2023,406,30,7380.57,246.019
6379,28/07/2020,1352,1,253,253
6397,24/11/2020,1233,6,1352.17,225.3616667
6422,19/02/2024,51,10,2366.96,236.696
6431,22/08/2019,1693,2,500,250
6447,31/12/2019,1562,9,2188,243.1111111
6456,23/12/2023,109,4,372.48,93.12
6507,14/02/2020,1517,1,178,178
6535,03/01/2019,1924,1,154,154
6567,30/03/2019,1838,3,500,166.6666667
6620,29/04/2022,712,1,100,100
6621,09/06/2022,671,6,651.46,108.5766667
6644,19/12/2020,1208,45,6756,150.1333333
6717,16/09/2019,1668,3,801,267
6741,25/01/2024,76,2,152.48,76.24
6818,13/05/2019,1794,1,100,100
6879,16/12/2020,1211,7,1425,203.5714286
6886,06/04/2021,1100,2,285.98,142.99
6890,19/11/2023,143,20,4143.46,207.173
6912,10/11/2022,517,76,18197.13,239.4359211
6924,31/10/2019,1623,3,361,120.3333333
6959,10/05/2021,1066,22,5108.99,232.2268182
7051,07/12/2022,490,3,800,266.6666667
7085,20/01/2023,446,4,1034.97,258.7425
7100,10/10/2020,1278,2,300,150
7102,12/03/2021,1125,3,522.99,174.33
7150,29/11/2019,1594,5,1305,261
7160,08/06/2021,1037,1,103.99,103.99
7338,21/03/2022,751,3,699.98,233.3266667
7367,11/04/2021,1095,8,1841.86,230.2325
7388,27/02/2019,1869,2,200,100
7399,30/08/2019,1685,2,200,100
7468,08/04/2020,1463,1,50,50
7508,18/04/2021,1088,1,204.49,204.49
7512,08/04/2022,733,1,259.32,259.32
7515,29/05/2019,1778,2,100,50
7584,21/02/2024,49,98,19803.99,202.0815306
7595,24/09/2019,1660,2,500,250
7673,14/10/2023,179,6,441.81,73.635
7677,12/11/2023,150,2,413.99,206.995
7684,12/06/2019,1764,4,714.56,178.64
7687,04/07/2019,1742,1,250,250
7714,04/06/2020,1406,3,200,66.66666667
7817,02/05/2019,1805,4,1050,262.5
7887,09/09/2022,579,2,151.98,75.99
7919,07/07/2022,643,1,30.65,30.65
8091,19/07/2019,1727,4,600,150
8118,06/08/2019,1709,3,580,193.3333333
8175,21/10/2019,1633,6,803.24,133.8733333
8287,04/03/2019,1864,1,155,155
8355,08/11/2022,519,32,3725.84,116.4325
8397,11/04/2019,1826,2,200,100
8444,29/05/2019,1778,1,175,175
8542,30/03/2020,1472,15,3737.29,249.1526667
8595,01/04/2023,375,19,3474.51,182.8689474
8603,18/02/2024,52,44,9151.41,207.9865909
8614,17/10/2019,1637,1,100,100
8648,07/12/2022,490,20,4366.91,218.3455
8695,15/09/2019,1669,7,1500,214.2857143
8706,12/02/2023,423,3,613.48,204.4933333
8741,25/01/2023,441,3,300.99,100.33
8744,09/04/2022,732,11,1417.43,128.8572727
8814,29/11/2019,1594,13,3238,249.0769231
8860,17/12/2020,1210,21,5163.35,245.8738095
8897,07/07/2023,278,10,1014.95,101.495
8935,05/04/2021,1101,1,88,88
8953,20/07/2022,630,6,1425.99,237.665
8970,29/09/2021,924,7,1513.98,216.2828571
9027,22/02/2022,778,7,554.01,79.14428571
9040,21/05/2021,1055,1,154.24,154.24
9048,17/07/2019,1729,1,235.5,235.5
9132,02/07/2022,648,9,1472.49,163.61
9187,29/08/2019,1686,1,50,50
9195,07/02/2024,63,27,6031.82,223.4007407
9216,07/03/2019,1861,1,200,200
9524,29/04/2022,712,1,252.99,252.99
9551,27/11/2021,865,41,7582.91,184.9490244
9552,16/06/2020,1394,10,2156.1,215.61
9746,27/01/2020,1535,2,445.4,222.7
9788,07/04/2020,1464,2,465,232.5
9831,25/02/2020,1506,2,232,116
10131,10/03/2020,1492,9,2155,239.4444444
10136,29/05/2020,1412,2,521,260.5
10178,15/02/2020,1516,12,1412,117.6666667
10189,11/02/2019,1885,1,50,50
10224,09/04/2019,1828,1,105,105
10276,19/10/2019,1635,1,201,201
10297,01/03/2022,771,1,168,168
10352,06/05/2019,1801,1,229,229
10362,03/02/2019,1893,1,100,100
10364,30/06/2023,285,20,5166.92,258.346
10388,15/07/2019,1731,2,150,75
10456,12/05/2019,1795,3,582,194
10477,31/03/2019,1837,1,150,150
10485,08/01/2022,823,1,10,10
10568,28/11/2020,1229,1,216,216
10664,28/05/2019,1779,1,50,50
10740,12/01/2019,1915,1,250,250
10750,13/01/2019,1914,1,200,200
10763,30/01/2019,1897,1,250,250
10773,19/01/2019,1908,1,100,100
10796,24/01/2019,1903,1,100,100
10803,28/01/2019,1899,1,50,50
10901,17/02/2019,1879,1,50,50
10980,07/11/2019,1616,5,1002,200.4
11042,25/03/2019,1843,1,111,111
11072,04/03/2020,1498,3,450,150
11091,25/11/2019,1598,1,110,110
11135,09/05/2021,1067,12,1896,158
11179,13/05/2019,1794,1,100,100
11190,13/09/2019,1671,4,850,212.5
11211,21/04/2020,1450,6,1245,207.5
11253,09/05/2019,1798,1,200,200
11278,25/05/2019,1782,1,150,150
11301,14/02/2020,1517,2,298,149
11311,04/11/2019,1619,1,200,200
11348,03/06/2019,1773,1,100,100
11372,08/06/2019,1768,1,200,200
11414,31/05/2023,315,62,8325.01,134.2743548
11425,28/08/2020,1321,1,100,100
11436,04/07/2019,1742,2,100,50
11443,28/11/2019,1595,1,100,100
11444,30/03/2020,1472,2,200,100
11451,16/10/2020,1272,7,1348,192.5714286
11507,26/12/2019,1567,8,2140.5,267.5625
11583,09/09/2023,214,2,476,238
11608,14/08/2019,1701,2,390,195
11645,18/08/2019,1697,1,100,100
11656,22/08/2019,1693,1,100,100
11676,17/11/2019,1606,1,50,50
11690,29/08/2019,1686,1,174,174
11740,19/11/2021,873,17,2462.93,144.8782353
11816,10/10/2020,1278,1,100,100
11860,03/05/2021,1073,2,178,89
11888,17/10/2019,1637,2,400,200
11901,16/04/2020,1455,1,100,100
11913,18/10/2019,1636,2,100,50
11988,05/10/2020,1283,2,200,100
12015,10/11/2019,1613,1,200,200
12046,28/11/2019,1595,2,400,200
12052,20/11/2019,1603,1,250,250
12097,13/11/2020,1244,5,1090.73,218.146
12101,06/02/2024,64,46,12357.21,268.635
12118,17/01/2024,84,30,6541.02,218.034
12150,14/03/2020,1488,9,1666.4,185.1555556
12178,12/03/2021,1125,1,200,200
12194,23/12/2019,1570,1,50,50
12300,30/12/2021,832,3,710.47,236.8233333
12321,19/02/2024,51,15,2599.88,173.3253333
12338,14/02/2024,56,7,425.4,60.77142857
12528,03/06/2021,1042,1,134.64,134.64
12626,26/04/2023,350,1,101,101
12719,09/05/2022,702,1,165,165
12835,11/01/2020,1551,2,275,137.5
12897,31/05/2020,1410,3,470,156.6666667
12947,10/02/2020,1521,1,200,200
12965,11/09/2021,942,1,200,200
12969,15/02/2020,1516,2,295,147.5
13023,01/04/2021,1105,2,402.99,201.495
13041,25/09/2021,928,1,130,130
13048,30/10/2022,528,2,95.55,47.775
13074,12/03/2023,395,13,2696.54,207.4261538
13188,12/02/2021,1153,12,1398.49,116.5408333
13238,02/05/2020,1439,1,100,100
13241,21/01/2023,445,26,4841.09,186.1957692
13317,11/05/2020,1430,1,125.84,125.84
13374,21/05/2020,1420,1,170,170
13444,12/05/2021,1064,7,1169.97,167.1385714
13476,01/06/2020,1409,1,150,150
13491,11/04/2022,730,2,350.99,175.495
13511,06/06/2020,1404,1,100,100
13517,07/06/2020,1403,1,100,100
13556,21/06/2023,294,37,9292.72,251.1545946
13564,09/06/2020,1401,1,50,50
13567,10/06/2020,1400,1,250,250
13601,05/01/2021,1191,9,2056.99,228.5544444
13607,14/06/2020,1396,1,100,100
13656,19/06/2020,1391,1,100,100
13782,30/12/2021,832,6,1106.97,184.495
13808,03/06/2022,677,14,3557.88,254.1342857
13818,10/07/2020,1370,1,250,250
13837,12/07/2020,1368,1,108,108
13927,30/07/2020,1350,1,200,200
13929,23/05/2021,1053,3,369.99,123.33
13938,08/08/2020,1341,1,100,100
13987,03/08/2020,1346,1,100,100
13997,09/07/2023,276,7,891.47,127.3528571
16366,16/05/2021,1060,2,392.99,196.495
16522,02/06/2021,1043,1,200,200
16544,20/09/2020,1298,1,239,239
16949,22/03/2021,1115,1,200,200
17244,30/08/2020,1319,1,100,100
17252,10/01/2024,91,1,50,50
17272,17/08/2023,237,1,10.01,10.01
17363,05/06/2023,310,21,3847.98,183.2371429
17381,09/09/2020,1309,2,500,250
17393,18/01/2022,813,1,200,200
17397,30/11/2022,497,3,121.98,40.66
17406,14/08/2020,1335,1,200,200
17445,26/08/2020,1323,2,400,200
17501,18/09/2022,570,12,2070.29,172.5241667
17516,16/10/2023,177,12,1497.95,124.8291667
17517,30/08/2020,1319,1,100,100
17601,15/09/2020,1303,1,100,100
17647,21/09/2020,1297,1,260,260
17662,23/09/2020,1295,1,100,100
17664,01/10/2020,1287,1,52.1,52.1
17732,23/12/2020,1204,1,100,100
17782,26/06/2023,289,2,224.99,112.495
17810,18/10/2020,1270,2,207.98,103.99
17839,10/11/2023,152,19,4712.4,248.0210526
17880,10/10/2021,913,9,2174.93,241.6588889
17888,10/05/2021,1066,4,396.27,99.0675
17896,20/10/2020,1268,1,103.99,103.99
17898,13/12/2020,1214,2,107.98,53.99
17899,17/01/2024,84,1,200,200
17945,29/10/2020,1259,1,203.99,203.99
17959,07/05/2021,1069,3,264.83,88.27666667
17974,01/11/2020,1256,1,173,173
17975,07/11/2020,1250,2,300,150
18011,06/11/2020,1251,1,103.99,103.99
18022,08/11/2020,1249,1,213.99,213.99
18031,03/04/2021,1103,1,88,88
18041,10/11/2020,1247,1,100,100
18059,11/11/2020,1246,1,53.99,53.99
18071,13/11/2020,1244,1,203.99,203.99
18084,14/01/2021,1182,5,880.38,176.076
18102,08/03/2021,1129,8,1543.95,192.99375
18106,19/11/2020,1238,1,250.63,250.63
18108,19/11/2020,1238,1,103.99,103.99
18109,19/11/2020,1238,1,13.99,13.99
18223,03/12/2020,1224,1,100,100
18265,12/12/2020,1215,1,48.99,48.99
18272,02/01/2021,1194,1,175,175
18282,31/12/2020,1196,3,682.42,227.4733333
18287,15/12/2020,1212,1,130,130
18299,09/03/2021,1128,3,705.98,235.3266667
18319,23/12/2020,1204,1,223.99,223.99
18327,30/12/2020,1197,1,100,100
18390,31/07/2022,619,35,8318.53,237.6722857
18479,01/12/2020,1226,10,1630,163
18564,08/02/2024,62,50,7320.94,146.4188
18612,05/11/2020,1252,5,941.5,188.3
18636,16/04/2019,1821,2,200,100
18714,17/12/2020,1210,15,3812.55,254.17
18746,07/04/2021,1099,10,2475.68,247.568
18796,18/03/2020,1484,1,53,53
18819,13/09/2020,1305,2,400,200
18840,11/09/2019,1673,1,50,50
18915,26/08/2020,1323,1,171.09,171.09
18964,16/01/2021,1180,4,532.99,133.2475
18981,26/06/2020,1384,10,1908.53,190.853
19037,29/07/2020,1351,3,706,235.3333333
19101,05/10/2022,553,5,767.99,153.598
19107,10/04/2023,366,46,10194.69,221.6236957
19116,10/02/2019,1886,1,50,50
19125,08/01/2019,1919,1,50,50
19147,29/05/2019,1778,1,50,50
19165,21/04/2019,1816,7,1100,157.1428571
19187,08/02/2020,1523,15,2239.23,149.282
19212,20/10/2019,1634,1,50,50
19231,30/08/2019,1685,9,1736,192.8888889
19341,27/07/2019,1719,1,100,100
19391,09/09/2019,1675,2,371.64,185.82
19600,17/03/2021,1120,17,3903.2,229.6
19603,05/02/2020,1526,6,1025.3,170.8833333
19612,01/01/2024,100,1,76,76
19635,30/03/2021,1107,18,3461.02,192.2788889
19684,18/09/2020,1300,2,200,100
19687,04/06/2020,1406,2,500,250
19698,04/02/2019,1892,1,265,265
19791,07/12/2020,1220,2,200,100
19836,17/11/2021,875,2,200,100
19845,12/03/2019,1856,1,150,150
19858,17/08/2020,1332,3,500,166.6666667
19925,16/01/2019,1911,1,90,90
20039,09/11/2019,1614,2,360,180
20097,18/07/2023,267,24,3712.43,154.6845833
20135,01/05/2019,1806,7,1300,185.7142857
20149,20/12/2020,1207,68,14815,217.8676471
20158,10/05/2021,1066,1,134.35,134.35
20162,01/02/2019,1895,2,270,135
20267,14/07/2021,1001,4,586.98,146.745
20282,09/04/2019,1828,1,228,228
20292,04/05/2019,1803,2,125,62.5
20295,06/05/2020,1435,3,631,210.3333333
20409,29/03/2019,1839,2,200,100
20446,30/06/2021,1015,8,588.96,73.62
20495,07/10/2020,1281,2,150,75
20496,04/09/2019,1680,5,472,94.4
20537,05/02/2024,65,12,2927.01,243.9175
20561,24/07/2020,1356,3,500,166.6666667
20572,06/10/2019,1648,1,200,200
20624,03/05/2019,1804,1,230,230
20656,08/03/2020,1494,3,664,221.3333333
20689,06/02/2020,1525,2,250,125
20765,20/11/2019,1603,7,1673,239
20770,11/10/2021,912,5,1186.97,237.394
20830,15/05/2020,1426,2,300,150
20857,05/04/2023,371,18,2736.95,152.0527778
20916,09/07/2020,1371,1,100,100
20954,14/10/2023,179,32,7557.9,236.184375
21091,15/09/2019,1669,1,133.46,133.46
21121,21/08/2019,1694,1,200,200
21170,22/02/2019,1874,1,76,76
21177,02/01/2020,1560,3,241,80.33333333
21182,31/10/2020,1257,1,180,180
21219,01/08/2021,983,12,1706.99,142.2491667
21248,20/01/2019,1907,1,100,100
21251,01/01/2024,100,65,14873.62,228.8249231
21254,15/10/2020,1273,1,250,250
21258,08/01/2019,1919,1,180.69,180.69
21291,23/12/2022,474,28,5119.97,182.8560714
21303,18/10/2019,1636,2,450,225
21308,21/04/2020,1450,3,642.45,214.15
21382,26/12/2020,1201,3,400,133.3333333
21387,25/06/2020,1385,1,100,100
21461,21/03/2019,1847,1,51,51
21484,11/11/2019,1612,7,1093.62,156.2314286
21505,07/01/2020,1555,3,742.03,247.3433333
21530,22/04/2020,1449,1,103,103
21586,03/04/2019,1834,1,100,100
21636,21/11/2022,506,14,2470.18,176.4414286
21704,27/10/2019,1627,1,200,200
21706,02/05/2019,1805,3,550,183.3333333
21780,12/02/2023,423,19,1711.41,90.07421053
21936,05/05/2020,1436,4,800,200
21938,31/01/2024,70,39,5273.61,135.2207692
21967,16/12/2020,1211,11,2882.04,262.0036364
22031,08/05/2021,1068,10,1666.99,166.699
22051,06/05/2020,1435,2,400,200
22098,15/02/2019,1881,1,150,150
22111,22/03/2021,1115,3,701,233.6666667
22154,15/10/2023,178,17,4294.9,252.6411765
22155,12/02/2024,58,25,6371.66,254.8664
22168,11/05/2019,1796,1,90.65,90.65
22196,12/02/2021,1153,1,33.99,33.99
22217,13/02/2023,422,15,3580.94,238.7293333
22249,27/04/2021,1079,1,200,200
22309,31/05/2019,1776,6,1250,208.3333333
22323,21/09/2022,567,54,9577.81,177.3668519
22369,05/05/2019,1802,3,415,138.3333333
22381,08/09/2022,580,1,203.99,203.99
22401,23/05/2020,1418,5,1030,206
22448,02/05/2019,1805,2,350,175
22468,05/01/2019,1922,1,100,100
22510,03/07/2019,1743,2,300,150
22553,15/04/2019,1822,1,50,50
22571,16/05/2019,1791,2,200,100
22601,26/04/2019,1811,1,126.4,126.4
22636,23/12/2020,1204,3,803,267.6666667
22644,15/03/2021,1122,1,112.99,112.99
22759,11/03/2020,1491,10,1391.4,139.14
22796,08/01/2019,1919,1,200,200
22806,14/10/2022,544,2,310.99,155.495
22876,16/04/2019,1821,2,100,50
22935,28/10/2020,1260,2,350,175
22941,05/05/2020,1436,1,50,50
22950,22/10/2019,1632,2,207.1,103.55
22963,18/12/2023,114,3,30.99,10.33
22985,20/01/2020,1542,4,960,240
22993,07/09/2020,1311,2,114,57
23008,28/02/2019,1868,3,750,250
23067,02/04/2021,1104,11,2056.97,186.9972727
23163,29/02/2024,41,45,9144.51,203.2113333
23183,20/10/2020,1268,1,100,100
23192,06/09/2019,1678,2,248.42,124.21
23202,24/04/2019,1813,5,800,160
23224,05/11/2019,1618,4,681,170.25
23256,14/11/2019,1609,4,987,246.75
23307,14/03/2020,1488,5,1208.48,241.696
23316,04/08/2019,1711,7,1693,241.8571429
23345,03/11/2021,889,6,1228.96,204.8266667
23354,21/12/2019,1572,1,250,250
23400,09/07/2019,1737,3,660,220
23409,30/04/2019,1807,3,700,233.3333333
23430,22/02/2023,413,18,1312.45,72.91388889
23435,09/05/2022,702,38,8861.93,233.2086842
23485,08/04/2019,1829,2,300,150
23486,15/02/2020,1516,4,934,233.5
23500,14/06/2020,1396,1,100,100
23513,05/01/2022,826,4,251.23,62.8075
23563,14/09/2019,1670,2,251.25,125.625
23669,04/04/2023,372,39,10401.36,266.7015385
23683,07/10/2020,1281,9,1512,168
23796,25/07/2019,1721,2,350.4,175.2
23820,10/12/2021,852,15,3888.64,259.2426667
23824,10/08/2020,1339,3,425,141.6666667
23867,14/11/2022,513,5,1066.97,213.394
23875,30/11/2019,1593,2,350,175
23911,16/04/2019,1821,2,200,100
23961,30/03/2019,1838,1,150,150
24009,10/08/2020,1339,1,170,170
24028,17/08/2020,1332,2,284,142
24066,13/05/2019,1794,15,1318,87.86666667
24085,13/09/2021,940,5,818.53,163.706
24119,07/03/2021,1130,18,3645.98,202.5544444
24156,11/02/2019,1885,1,250,250
24165,19/02/2019,1877,1,140,140
24199,02/10/2021,921,10,2130.96,213.096
24220,20/07/2019,1726,6,647.37,107.895
24228,05/02/2019,1891,1,240,240
24262,05/05/2019,1802,1,250,250
24268,26/08/2021,958,38,9600.1,252.6342105
24270,06/10/2021,917,30,4768.17,158.939
24279,27/07/2019,1719,1,210,210
24360,16/09/2019,1668,5,1156,231.2
24385,02/02/2023,433,60,12684.18,211.403
24399,26/07/2020,1354,4,1026,256.5
24447,30/01/2020,1532,2,100,50
24448,12/02/2020,1519,2,267.32,133.66
24449,11/09/2019,1673,8,1795,224.375
24543,05/11/2021,887,2,326.99,163.495
24556,04/08/2022,615,20,3147.94,157.397
24578,23/04/2019,1814,1,136.36,136.36
24592,25/04/2020,1446,2,400,200
24611,15/10/2023,178,14,3635.95,259.7107143
24620,25/12/2019,1568,1,223,223
24645,28/08/2019,1687,4,906,226.5
24662,27/05/2020,1414,2,402,201
24668,09/11/2020,1248,12,3201,266.75
24693,14/07/2019,1732,2,100,50
24794,28/06/2019,1748,2,142,71
24820,01/09/2020,1317,2,260,130
24841,16/05/2019,1791,1,200,200
24892,24/01/2019,1903,1,100,100
24917,23/05/2019,1784,1,60,60
24931,10/01/2019,1917,1,200,200
24959,14/02/2022,786,19,4791.59,252.1889474
24968,03/04/2019,1834,4,546.71,136.6775
24970,28/09/2022,560,2,526.62,263.31
24974,28/05/2021,1048,24,6389.17,266.2154167
25001,07/04/2019,1830,1,100,100
25003,31/07/2020,1349,1,250,250
25024,08/10/2020,1280,41,6828,166.5365854
25085,03/11/2020,1254,2,200,100
25108,02/05/2021,1074,2,402.99,201.495
25112,29/01/2019,1898,1,200,200
25138,31/01/2020,1531,4,430,107.5
25179,20/08/2019,1695,1,111,111
25198,22/05/2023,324,60,11934.8,198.9133333
25199,06/03/2021,1131,3,517.99,172.6633333
25248,27/07/2019,1719,1,100,100
25278,21/09/2022,567,8,1752.97,219.12125
25395,26/04/2019,1811,1,200,200
25409,18/10/2020,1270,4,840,210
25451,09/04/2019,1828,1,200,200
25470,07/04/2021,1099,18,3250.99,180.6105556
25485,22/01/2020,1540,2,201.1,100.55
25493,26/07/2020,1354,5,715,143
25508,24/11/2023,138,1,100,100
25516,14/09/2020,1304,8,2023,252.875
25523,29/01/2024,72,11,2475.91,225.0827273
25557,23/12/2020,1204,18,3554,197.4444444
25578,15/01/2021,1181,1,200,200
25591,21/01/2019,1906,1,170,170
25619,17/11/2021,875,3,441.99,147.33
25695,04/12/2019,1589,4,798,199.5
25706,26/04/2019,1811,2,100,50
25757,15/12/2020,1212,5,1050,210
25794,23/11/2020,1234,8,1635,204.375
25843,24/10/2021,899,2,201,100.5
25850,30/04/2019,1807,1,230,230
25855,04/03/2019,1864,3,609,203
25902,21/04/2020,1450,6,1357,226.1666667
25919,27/03/2019,1841,2,400,200
26026,05/10/2023,188,24,5988.1,249.5041667
26052,21/01/2021,1175,1,50.73,50.73
26090,04/12/2022,493,13,2364.61,181.8930769
26129,20/04/2021,1086,1,50.73,50.73
26144,07/02/2021,1158,1,229.62,229.62
26152,01/03/2024,40,4,822.47,205.6175
26159,10/05/2023,336,9,2348.46,260.94
26170,12/02/2021,1153,1,105,105
26182,22/02/2021,1143,1,13.54,13.54
26192,05/02/2024,65,52,13599.8,261.5346154
26215,20/02/2021,1145,1,134.14,134.14
26222,12/11/2021,880,7,1037.8,148.2571429
26251,16/02/2024,54,22,4192.17,190.5531818
26256,22/05/2021,1054,4,694.14,173.535
26294,14/03/2021,1123,1,150,150
26313,14/03/2021,1123,1,160,160
26326,12/04/2022,729,2,358.35,179.175
26349,19/03/2021,1118,1,250,250
26353,08/08/2021,976,3,744.97,248.3233333
26356,06/11/2023,156,26,4631.79,178.1457692
26367,23/03/2021,1114,1,100,100
26373,24/03/2021,1113,2,313.69,156.845
26375,24/08/2021,960,3,299.98,99.99333333
26465,13/04/2021,1093,1,150,150
26536,02/05/2021,1074,1,140,140
26558,06/05/2021,1070,1,10,10
26604,21/05/2021,1055,1,219.57,219.57
26614,23/05/2021,1053,1,214.54,214.54
26615,13/06/2021,1032,2,458.99,229.495
26621,06/06/2022,674,3,751.98,250.66
26647,09/06/2021,1036,4,545.98,136.495
26650,04/06/2021,1041,1,100,100
26655,26/11/2021,866,4,851.98,212.995
26671,10/06/2021,1035,1,14.72,14.72
26675,12/06/2021,1033,1,91.04,91.04
26677,28/07/2023,257,4,676.49,169.1225
26721,07/08/2022,612,2,164.41,82.205
26734,01/07/2021,1014,1,20.58,20.58
26761,10/07/2021,1005,1,98.97,98.97
26780,23/05/2023,323,1,106,106
